clinic_id,name,city,state,status_code,photo_url
"1187_1","Sleep Disorders Center Veterans Affairs Medical Center","Wichita","KS","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZ1nKJGWMi9nf_arSsDIOr5nLF6drnIgDo2h-vEPgZGgA2QMf1v667LKOAz1UivjKuQJhqMNAUwrfWSoNiviz5o2wgpm-nwjl-QNvngZV4hZ40hTwjLMlMh6zdYrrK7o2tkq0pBA=w800-h600-k-no-p-k-no"
"1241_1","UH Lake West Sleep Testing Center","Willoughby","OH","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzihgsCuteQYmGuIDjLHu7KCx5y9P0ceMfNh2x3YNXtFM37Dfc-r5yo3P5xm1TjaZbv1ZewByzVoWl1kCDRujUBwxMKiIb4Y0kWjYrr626VP9gtKgxzRJ4BOplmrDyW4ntaEH3V=w800-h600-k-no"
"1398_1","Corwell Health Greenville Sleep Clinic","Greenville","MI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUudC-mbCA6KQtL3Rs9pydbMoofFrbeTkAih9sULU0QjQUaG6QPpB5oLjNU1uzrJBoGVY6oGENTmmJ37vHzMiTKelQ2ftaWDo6ekoEB21KZR8DSeX-niAtMtBZBh72rpgpcj-B=w800-h600-k-no-p-k-no"
"1295_1","59th Medical Wing, San Antonio Military Health System (SAMHS) Sleep Disorders Center","Joint Base Lackland (AFB)","TX","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxRLweqJcqyPoQAcexkUEkR_r9gQB2khrgSXTfBe9wEhpWOjj3251e7bwfhdAS7Yv5u3dm_yymlqA0G9iM9dxP5D0bYwPsIC-HsVf1roWLsFCSn2pvZkk4F0p3tziyoPjZO1NS=w800-h600-k-no-p-k-no"
"1289_1","Ascension Via Christi Sleep Services","Manhattan","KS","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvcIl5TEHTX4x6mGBmgyU2AfurP6M9MBXInKzrryDWCySRcOekOg-K5XsPlw_duBB6cDGvwo3aVkzDGQtie5C3rOw8mfxAa_K9jONA5A3RnQHFO_LInLeOmMVdAgXgcv9Ri7NfNQ=w800-h600-k-no"
"1297_1","Sleep Disorders Center at Detroit Receiving Hospital","Detroit","MI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzdXGL-1_OlHFU_BM6zxPVwUCTvqw2TsNFxQnVnLL3G7fmc2e4317YCW5iY2S4E5Zds4bzdxPN053YdFzYpmZ7Ap7v9klODWd2MVvnOWxIHEGMRrKAOozq8v9zQ3aOd3fmCZLiW=w800-h600-k-no-p-k-no"
"1300_1","NCO Sleep Clinic","Detroit","MI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZiBAnzrVmL4IbjRlVtbNBA_vq5tR2iJW7EIUDZk6tOKTbwgAU_nBIeqKWL0wUJXNc2lLxi9lbhiFqlRIV53afrZOENfHFx3UhfHFXWOxvJ6YS6mb4as_68Idpw_LjInCf54OyMZJNp113=w800-h600-k-no"
"1522_1","The Children's Hospital of Philadephia King of Prussia","King of Prussia","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxu3Lj-3lo3F_pEfISTAVJJAnZS3SvfWgISoZPYsOn-sj467WESzy31NT8TZVzsJhAc9EHVswJKyOk7xELQeD6zDw25viKknkhzjBqGlBAoEDIvp15tczmdOjFn1-hz7Y-wggraOMycpiQ=w800-h600-k-no"
"1604_1","Covenant Neurology and Sleep Center","Lubbock","TX","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmIcM2d5Py6TfL7T5eWo7aaGWFPJr2Ga4DZlCtjQtIZU_rKR5x3k783I5mBTSQKEkacTZLGlI0Z7ZKoe48sFLjzF4_st6U9jliNGcN0pxnKl2hxn93js5BDpqIXjhZlAK-7vmg=w800-h600-k-no-p-k-no"
"1489_1","Nemours Division of Sleep Medicine","Wilmington","DE","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAxEMaUN6-Njn4U-MPvUtiCZVpteaqT8affs4m0tyTTeuOa8zqzhf7cFKN9LH3orVhLfV8-uO_fHPO41ZN1PedHGmcSXREvDTDrsKkadeNw-Tqd3Ps65yWKLIu9MYEhRZw4tq2RXFhsFXO=w800-h600-k-no"
"1466_1","Westroads Office Park","Omaha","NE","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxSEaL47ZrWraAHqgf_VDNGe1dPmDEsKFfHyJYEc5Tw_iwLodEgLjJt7ZpDMPbgb4JLmPTlwKRUxrZb5OACyGeuTOfPTawa87bcFgofbRK0zDhE706cj6WlrZ3FQa6an9fj73GO=w800-h600-k-no-p-k-no"
"1542_1","Shore Physicians Group Pulmonary","SOMERS POINT","NJ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7OWQruB6Gb7HcT1pjzdP_xQvD_WTwvfbUC2YWXO6SpH6p7Tw6x0eTCCY1zQcU81tyAPjwSSRMPkIbNMASxsNjZJVASlSNvjs_5wwoq3o5SC4rrVNSCaou84tHVGlaDbLBQx0p6Td-7wg8=w800-h600-k-no-pi-10-ya189.14667-ro0-fo100"
"1495_1","Penn Medicine at Westtown","West Chester","PA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxs3qsCuUcYxWvmcw_9gzdlWch6liN_4_Etf7yFZ--cGDM2_7cljQy3XYA8WHbCVPB_pLfzNJ2sTq-QFQ7jydw8w46A_oimjcBuwEtkKyrM4N05dQVCeTsyRnA8J10wtMpII_fUtA=w800-h600-k-no-p-k-no"
"1494_1","Sleep Disorder Center","Bad Axe","MI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyl6HU7awF5B9Q44Xh9Miy7ho_iFInxSbUM1V-cy3n7Yn80Q_gzASKDe5H6YIaK_mPzkyXHRRyFnf67vB9GHL1mLfEgb8ZFE13K0YXVHbcpd7-ocsOMcbJ8VIl7HCCCVCezFXWZAA=w800-h600-k-no-p-k-no"
"1609_1","FHC Siouxland Sleep Center","Dakota Dunes","SD","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRsam51rXDQ5RMuTU7-IjfXTK46RKwzza5v1aYh5IYKomo0Ds4ehtCjyJ1JueQNQhSjR3wbLc-pAaILTyIVNQvZ_AJHPy1I7UP36rn2D5_XnMeqriOTBtW87BWFeyPv_yh8NN5tw=w800-h600-k-no-p-k-no"
"1675_1","Med Solutions, LLC","Wayne","NJ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwCX18AfvSYI0uTdCHR8hbtvYM-WNUDLNSghR1_gcCus-tc1rOcHRUPd3W4mEtmxqmJnaqdeo-UdUhcy3V79fgslxM9-6VjkGKOJtBCNgH3P_N8iqskWo74aDTEd9a0HhE7zaD9=w800-h600-k-no-p-k-no"
"1683_1","NYU Langone Preston Robert Tisch Center for Men’s Health Sleep Program","New York","NY","403","https://lh3.googleusercontent.com/p/AF1QipOtWu78EZ4NhG-4Q2YZF-iLMRINeGNWwtOhpRYV=w408-h408-k-no"
"1870_1","Brown University Health-Morton Hospital Sleep Center","Taunton","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbwalDYHwB3QUsKO14uFOQaKGusxea4C75xYX1FUuGT23Iw5FuyVPr7Gh5b7HAB14XWXTyTDUM2jYOnwkBO0Sp7mBPG4BtjYTj8Op2T6k-A8XDlGLeZ-HKKoJFfvUEVouD7uhX=w800-h600-k-no-p-k-no"
"1766_1","Nor Lea Sleep Lab","Lovington","NM","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6SgzIKAqCAJBlKfgRKQqR7g_HFZyqa00ri2K3hcjb2w-t-xdq0OGxmYjzcFEPmdduCQPCnwbBkKffnm2HB7f4GhDRsNDvXveAIDASxj8rrBDQj1qHBlXlER1OgvoJJgMGsLLI=w800-h600-k-no-p-k-no"
"1752_1","Avera St. Anthony's Hospital Sleep Facility","O'Neill","NE","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwMmZX97NTAW47h5x0-7L8Kbl2o5GmQkQsBni9t8zQi4teBqgdILaPFqaXSS_ZFGwA5D3Cos19PudHYNDRJwURh2-h5lHAVaUCpP61OBLp4uISceF5zFr0PZxcfLs3n5AAEZoVo=w800-h600-k-no-p-k-no"
"1825_1","DR. Khanna YNHH NEMG Sleep Medicine","New London","CT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxWFYi5rIdvwQuBe1teO9b3EI5co_oUA8PjfcWo0RnBEq0t2EvGpIF6xLFnvnf81Gvdsnx_4F2g8_8q1R4LTmvv6M9wUCRbr6q3TQkUh5fzAGfdphb3eLrX6EFLwEn9FpDdddM=w800-h600-k-no-p-k-no"
"1917_1","SLEEP LAB- HAVERHILL LOCATION","HAVERHILL","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXUPzSuyproAyhZAO0BzL0h00VqWqU2u848oR-9_R-0vA_-lyUGXKIeNjE7OI3zaIHNwr2ANhi2Y1-aakWUui-oaCOJGUE1WGAfAAntM6tsG6Ux3OsReSMB9_AacKOUTrqUi0Y-w=w800-h600-k-no-p-k-no"
"2002_1","UBH Sleep Center","Roosevelt","UT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyo9ZjZYX5-ZPDMk6ZfZ3O5iHMxWOncvVDOI9CCfwfr3_tvUmSIHHDhYS4WX-ltGUgjsRGUoFo8BM44PQxl9FEA2iPDo-O-kvGBmy02AWJaew-vQMzo9DXRi7kt8tAECKDe8ERVLg=w800-h600-k-no-p-k-no"
"1927_1","Pulmonary Sleep and Allergy Consultants","El Paso","TX","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwhnKp-EtQKkvjYg85J_PoSn3D0V94G-aHms_TxRXF7nzvDb1K4FFaCSJM45KX8lZtUIB-vr4DWoIvg0EOdK5l29tC3rVbxGNzbbUsDhz5z-obHZDj81ci8WEGMIDpVSK5oaFW-=w800-h600-k-no-p-k-no"
"2008_1","NueroDiagnostic Laboratories","Mesa","AZ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx6bqC8aKRTAjrh65Okpoy0PmfXAnVghTP3r37m3Veg26gu3SnPUw3f4MACRJKgVNFzpSYxdnDZ8Tk7y5MMAHeVXxOefbowEEI97bwfts47DI73vLoj1NvJsUMDMEoNT0bJPYdGjg=w800-h600-k-no-p-k-no"
"2099_1","Imperial Valley Sleep Center","El Centro","CA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzULY5D7FDF-EVlVUjc81sCpWZ4zySvthtL-68pmIWE6S3XK-Mfz5jvg8x0y-sbEoh03neAHUcz5XcxpYCwwxkwau2uchyono57cA8L7HMdyH4PQm3cOcYNG5_7pg9r2uWf27tY=w800-h600-k-no-p-k-no"
"2151_1","Whittier Sleep Medical Center","Whittier","CA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxo6dGTLTKxxfjlgYhsWAMNupEUh-sNgooErNmi07Aqufo94rWPxR9r3wwuzLE5DOnJr-nAehcGfW_5GxgjzOG8xS8UdxYRZCjO7nnGr5nH9o0sDL7Us2OSbFRguLu9zL9FFrpb=w800-h600-k-no-p-k-no"
"2007_1","ENTIRE SLEEP SOLUTIONS, LLC","MESA","AZ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwo1XqF1fKZJ7S6DZpR6JoQwIOGOQhtLX-DPKwTw1o8vaiky8LJo9eQnQgfX49tD7o0h9_2QOjnQ0fUAlqLU8E5-2MhJnNgR20uw-zV5x6onvUEeP4lDVBKB9YQ6N0_DoDy5GUV=w800-h600-k-no-p-k-no"
"2131_1","Sleep Care Centers","Rancho Cucamonga","CA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzYnB_1zwFyfRMk-89kdIoAKb7AGQgYsSu7my8BaAIbsSyeRYg1cclTIgw9oRmQacY-2H0-mVDS9VRiYgX31w_55gY6uKcdJTpw4pYtfbbrQJ9Rn6z15LsTUokCVV8OlZ-7jo=w800-h600-k-no"
"2181_1","Comprehensive Sleep Diagnostics","Clovis","CA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxm5UPQ0aVt0077q1wzdorKglWWUkFT9Vd6lGOxz-vkOBLqAucicNjlNscl2l4yp3C6MMNklrqXrLh_54k-m57_aSwf1zhnsCwN44iF-tSY0ppbXK-s85JZ4Gkt1n9STmNIfXNo4g=w800-h600-k-no-p-k-no"
"2273_1","Pacific Sleep Center, NW","Vancouver","WA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx767e8uOgihiXFWQe36wEyPLokcxTmyWZPtA1EJzasE0B9evbLVUXdYQt7ZBOX-esyPDXlCwHpOzOiHzJudZ4gfBJMNE3L4n9PLyfrQKR_-6b5NMniArrEDrGUH6spkjfe2FhQ=w800-h600-k-no-p-k-no"
"2326_1","Sleep Center for SW Washington","Olympia","WA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkksYGZwOVx4hkCoaVWr7ckk4RfF7jzNM4lAfL6z9JFtv1-PHl5InPqewvhaKEFWgRIGGY2jJGpn5O7nuXNzuK7uYQSgMEXGQn_X8_I1uWxrj8gSCo0LNAH46XXFUAVUWyNfV4=w800-h600-k-no-p-k-no"
"2267_1","Providence Medford Pulmonary/Sleep Medicine","Medford","OR","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzNdR6_5S6HbRkTVN9ucYLaFwvmFEbLryOfyiuLfdl85KXVprBFwFvk0s0T9balYRkzyI_fFm7LTySqId_GXl9oJKWVIP0tV0S1uavA4j9Omx0WQoOEHmmMWjJWN_xpRwWIxwZw=w800-h600-k-no-p-k-no"
"2218_1","UCDHS Sleep Disorders Center","Sacramento","CA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSygc9ZjUROPs415suqo3HE8FGmSBBBB9mjPZ_Lvzn2pGadv5FoOwslPH1BQ11peXJpXhA6arxh-PsktutCwmXM-VD6SsQyOOHSbKYDr7inDhGQFZwHL4ZzmW385y91zu_pi2tkH=w800-h600-k-no"
"2271_1","Legacy Medical Group - Sleep Medicine at Mt. Hood","Gresham","OR","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZs9fgjvrFsZCzpnutXZOgkp8FSt_2FsPFF6_qd-clN-VT-pUHzA3AXtgVsGtKsrC_lIxKJAcN1mTWT20Vf8eL9rxTVpd6yyAEBuykPJOl3fN8Yf4xe-duBq16g8rJAyn05mn4=w408-h306-k-no"
"20843_1","Kapiolani Medical Center for Women & Children - Sleep Medicine Department","Honolulu","HI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxUqh3PphuLYJlnMtfIbQeTH8pkJBALX9bc4PjdeOGYlvPDLqpE640DF8o3SX1Te6cRu7LwXHtn1uzcWU3-Gc2jAmogsIJ0yFopxWW-xKaoljj2qjDkiK9RiPOvDrzAPs4Oj5_YCw=w800-h600-k-no-p-k-no"
"30000_3","Center for Sleep Medicine at Garnet Health Medical Center","Middletown","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSxTRYT64odwKqamUDbVl1_4iL9nO31URl9mUudRtUQKjYN0L5-I_2SiNiOqsHUUhq1q4ywq_3aDggdCt7K5uEzSkWAXxlT0WVo_1v6PcZrtDtJiUxRgNtZclEM45raGBi2ZY=w800-h600-k-no-p-k-no"
"30000_28","CarePoint Health Sleep Center","Bayonne","NJ","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUlQFB8LbMiZCsUozHq0EXhthPyNN04Sp0rdfyXXOYPIo5vlXlh69h-TGDpbnMc-SO9r3whH0a93TSUeu_33K3eUGuwpflFwkuZD8bXwIcwn6wZtCPeD7isLmKQN_NJ1ubkrxe=w800-h600-k-no-p-k-no"
"30000_44","Mount Sinai Center for Sleep Medicine","Brooklyn","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSykkx-osTiYMGjD69S4jYSdhyUHkSdZTxFXa-8g95GAqP__qOA6L62oIJ-k1tzksIl8Gozs9eDsAZMc3ai2C-nBUJr_u6pFXYj0TqXJk9qMP_a_RBHtWg-HFMJhToA_2GJJ7iNW=w800-h600-k-no-p-k-no"
"30000_47","iSleep Program","Brooklyn","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxI4I0OA9CMtg5SC9VF49r-NwB1AtgWGgDSxrUECH-byq1zFKEWvEWIj0ZKGhixBpjElu_yQT6t7Ma8-I3cI__O3ujIS5PiwYsQovCz46bhm7dQBzqY5V-5n_hDlQKrJRIf71ZWWw=w800-h600-k-no-p-k-no"
"30000_39","Mount Sinai Hospital","New York","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz2NGm9S1bXIi0HUfbURc5_LOwsFVOte2RCJkUT5ffdnchBSRie52oKSOWzk89ozYdENv9Xq96wjgElIGsaZ100OPO7ATE0y--sj9VA7JewLUAN1YKb9kkliOt-8ZNPcVjzIdjq=w800-h600-k-no-p-k-no"
"30000_45","The Brooklyn Hospital Center Sleep Disorder Center","Brooklyn","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQQtc222ud880e1GGXZ2DbkYA0gdsHSlV9LAs83kwgZmySe_b67lpEKP1m-CMTSnox-RqzC3Jx5oClc_uWeiGcPuXvC_YhGPibhstIrjWR6kY981dXn40CxoANP6cvNmRVXIebPQ=w800-h600-k-no-p-k-no"
"30000_36","Empire Sleep Medicine - Manhattan","New York","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwPwE58yyqoeoxz84IcjJtPL86YQyRkkD23A2DF9Y4b3DyOjfgDgLsh-4lm6uRsT0bLnDRZlApUCdOxSus7646lLyvxgOEYG-DXTGM7s7mJLDf41YmQe9aTqe0q6sRYUGQCJSqL=w800-h600-k-no-p-k-no"
"30000_41","New York Sleep Disorder Center","Bronx","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSypVPkPGHhP7385kfVppzgRF60FwZ1gjZneT6etDCXo53qY0GCGSRmwoWhzbvGh5J5hs36THdOpBaJdexSq011eQG2eLL5Oim53X3gRr9xk7k3XspVa62EwvhkvRhbd5YdirT168Q=w408-h544-k-no"
"30000_67","DOCS Medical Group Sleep Center","Orange","CT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxovi4wl7QkKoz9R307UyxbGzvzscJKi0TWPZbNbJi9LIi4fBa085StDRBhDy6dlwvZKHW7aDroAbS60N1WAy71KyOAcqKmts4gYUAbk0FdzGbH0yYL5HqufJFHHcKBJzNDS9vbR92qJEU=w800-h600-k-no"
"30000_70","DOCS Medical Group Sleep Center","Stratford","CT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyydRCp4MRfAjRIv9NOkVoPgOCEfeF9X5MtO8_Awighkfv4iXKFeBN9f874exrDtwTUnwfIhDpIe1EN4lkZfm1qlXCPAsG3Q0w8OyxkBiDCyPku87xYoZ5UiofujYD56RMz0saMng=w800-h600-k-no-p-k-no"
"30000_82","Apnea Care Inc.","Buffalo Street Canandaigua","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyqR-xVe6yXvnIN35d3gyhNUFrrpPsyO2e8zhVf8IWFObtlx-1IS0ANISC6OCKVKfY4rD4wZWo8UOBVSZQ2jTx613ryYfulnaD9yheQfvbZzEn2IwLbJwc3HIPxFWiS-dTtAQLe=w800-h600-k-no-p-k-no"
"30000_88","Northeast Medical Group Multispecialty Center - Fairfield","Fairfield","CT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzjbAvP0u1qBUhI622bz9sgwYJE3SSOepfSUCY7nzKkIYnC84cH0_EYPmd-aYZXJgxojwPkN0gG8poAA-DG2Px2gDZohChTLi39vLb5Zv61JGFoK6whBIUPBZBLHWOmXB880Q4=w800-h600-k-no-p-k-no"
"30000_92","Albany Regional Sleep Disorder","Albany","NY","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw7Xek5_1LOQ9hVoEcKf9x7lgDCPdzYQ2sNRem-4DeJ-HkFg_jNpc6uDXfTEmdgGkt0JEhnK8IieksPPRHC-EFatmQqht8dV5bZFd0QuJKVC_PlB2q6Vk2YrAMyDnrjSXLhrBBdqol2KXuF=w800-h600-k-no-p-k-no"
"30000_114","MedStar Harbor Hospital Sleep Center","Baltimore","MD","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwTntScL1dTDI4CVJDX7E-HG_n9Tt1jUappAtShyZ36uR6EFA09xh8AdAUKjJUYmNAgi-scvqOHXWZ_2i4k9ev41WbkjmF59MbyvjTlLxLgrImNg9twAMFTUO34ZynR9hb6prtiBVHptVeO=w800-h600-k-no"
"30000_103","UCONN Health Sleep Disorders Center","Farmington","CT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyPU9NOMUAA2gPs8EOovBP6Tjxp8IAnkOrRZeMurci7ptd2-B58K-b9pFQ0SzymLAeqYTorlxycx2laPLhHl06OPkvRlTTw8VFv5fTFgs_Unukdi93Np1h0KVYUYf_FStOEEA4=w408-h544-k-no"
"30000_109","Middlesex Health Sleep Disorders Center","Westbrook","CT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzWfzo1sJC4ul91gF9W2SuFC71H3IF1qfjFh5I7KUOKxueGy5_gy6Cy63tu0HrmwgthnK5WSZnvSps49o-WjZF8SVS_0hdZveM6n64irrTWK1MXZOYkjzmvyXbNOv4Y3Wnk9dg=w800-h600-k-no-p-k-no"
"30000_118","Sleep Services Of Maryland Germantown","Rockville","MD","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0MtNAeH5Uz8CfLIsxdnSfEvxMelJ6D5Qx9FtFsbPei5MUGr8tPwL4eRKbbawb0RGP50u4Rx909g23qbUJTnjNjzj6GGhtrPzHl0e74a8i6tnAHw0z0b-vBKaVNtaGalGYR-J25ZI1Wpyw=w800-h600-k-no"
"30000_125","WVU Medicine Center for Sleep Medicine","Martinsburg","WV","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyEWdxfj_nSD67ciHGrwrjRTW9XPwAunLoZUSXlounVy_GCXgtB5X5O3WSC6bRmX04UmKVgpdhKF2FhqRtrfyjDMCZZqvGKEl5Ullwgp10ksgJ-lWrPpMKlM6xPvbgfK4s4vrKydA=w800-h600-k-no-p-k-no"
"30000_135","Sleep Disorder Center the Mid-Atlantic","Vienna","VA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyKZ5uAT_QZqLHWdfCqP0oz-wpYXkINfcgujBvIQjK6cUlBIhBJzLUTOuShmJ8hPHdyKUbtZwM8ZCJLet5LXfGeLE0wxEDiNVIylajZkkD1obcAbxCYcdQif8a3bWJ5D0eXCWxS=w800-h600-k-no-p-k-no"
"30000_132","Sleep Disorder Center the Mid-Atlantic","Annapolis","MD","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymBnlmgwlTB-MtU9EwE77QZTf3u4K2iy6osm7p8-lGe6Br2UKKgdGCa-ypY3odmxfu-NBS8jKtbIjur3b8fRzkODtmxIkOM2rrB8rw2Ri7p8My2jzeH3JcUxZJUfnbt3dUApJp1Q=w800-h600-k-no-p-k-no"
"30000_123","Sleep Center MD","Lanham","MD","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJoN--V7CUcL9a9LyKKIqGajw79K7IMsQ2A_yk-qtPcQ6S6Hz1rSTD8hQtdGJf_PC8sSejl5KhnDGKXr1s289HLH4FIM6e8-0ykSMORCWv3dzfelrqvuXkBrpZvffpUpgdDyhC=w800-h600-k-no-p-k-no"
"30000_139","Calvert Sleep Center","Prince Frederick","MD","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWXJ7dChxCZNS8PPZtzUYjfuXOep2lEGmbVxrBJgMszph7273HuUDMF81I0n91smS7SHMYj_dcg10CY-pSbAv3NO-oD1mxcerfj29pLbzrbKO1aAh0a0LTQkwHqBW3wulnhPTF8g=w800-h600-k-no"
"30000_145","Sleep! Testing & Treatment","California","MD","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAddnHHxE5sZGA88ZYqscxstBkuMP3ym6jJO6ztZg3yhj1wfwbzXeYTWzeR9MQR_vqcH5YW-qDBcZWaC2c9iUG_-YO2NapVIRx1xGPdL42F-0SuE6ScH4D_8-5vn4yZg4scHZh=w800-h600-k-no-p-k-no"
"30000_165","Behavioral Sleep Medicine Clinic | Med Inn Building","Ann Arbor","MI","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywszVNFXHLA5TZ4EyvEM0mNR5t3QbVhyFFozBi_QROuIetLEMGGXPjbwSiLJyChHRtxOPnxYhtADcH6JPHM46UPFuBildyNU7FIxEMz8R3x9aJAN53DADMYmJlBzI8qt9zSvIF=w800-h600-k-no-p-k-no"
"30000_158","Winchester Hospital Sleep Disorder Center","Winchester","MA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzLb8yi5CDL6_guS9jOq0-63Am8NGPNItLoWVGUrLyWLxP2YM3e0zqRu6ZKF6YyiOgxIApIvXM163FPMiW9e6C8CpISKZ5X2c867EvnIae2Rt8vWnOS59bSugCkV52dL3bqt-9G_A=w800-h600-k-no"
"30000_160","Camden Clark Sleep Center ","Vienna","WV","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw8hCsH0gUQHvSTD9MGFL-d5l9GUBT-qTAHFHJacLtoX-cSVfKpN-TbOTZIowSUy8KexMwXmD7qwV8CFX0WjVEoNWJr_FLqdYurJgiflaaQtDnScRJv_I3iW9P9UO_YLQnAes7k=w800-h600-k-no-p-k-no"
"30000_185","Sevier Valley Sleep Lab","Richfield","UT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMPGIS6vj_8tH1Jkj2DGuC3mee9fuaPZqOGTwP2K7BnsNqdHku6Ny4HCUxVGI2jENeRWuMv8bqOXDkid0UvEeU-h-PrJxYQbfK3X_Magjex6tBE-2SiQlY9Ylqdgsn-5OnPY6d=w800-h600-k-no"
"30000_174","FirstHealth of the Carolinas","Pinehurst","NC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwrYvwglVFZWnMgvMq7mbNqwMfNVOHX0KtY-JAfpQbf5aoG8t-LtSMxMPnz36GvzxCxh4zJso5TmQOAFjY8wak0Sg2x1LH0fNMo_bqTFiWpeIl7G-gIirzjZJwo9klUfcKmFAY=w800-h600-k-no"
"30000_186","Memorial Health Meadows Hospital-Sleep Center","Baxley","GA","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx6Ma2INj0y4Sjelyvg75-xtwlrcydURHIO_LHyZNsk9VWvW5WnHtRT68ghzOCvvp9a4Imm78CFFboi54ojnyvyFqec68jGjVM94ASmPN5c2fFDOLdYRj4C46PlFopJjcxuZFul=w800-h600-k-no-p-k-no"
"30000_191","Hartford HealthCare Sleep Care Center At Backus Hospital","Norwich","CT","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfVp47xxKy6v3pSh1SHNONJuwyDoV8xI9SRMAofEynagbO55QLkQ3I-RWzBvXQk_eei8E5yjGFcK-5GbIGnfXcmiOYgcP2OE-v3B50W1YUwVuW8HltAB0c7oTEa1KOqJj1k7oJ=w800-h600-k-no-p-k-no"
"30000_190","McLeod Health Dillon","Dillon","SC","403","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxUI-rI75tl0rO7keRA8QR_hgOSYwfWRcUvF_0p6w3_971XDNeXpx9K65dhuthlsSbQp2fT7DpVOtu_ti_HMn08P9_hJmztNewXtrY4DGjRq2N_GleWdOZislqou9XF3Op3I1q4=w800-h600-k-no-p-k-no"
